,ticker,title,category,date,provider,content_neu,content_pos,content_neg,title_neu,title_pos,title_neg
3863,TSLA,Next chapter for Tesla Motors likely to include less help from DC,news,2016-11-09,Seeking Alpha,3.3201137,-5.535365,-1.384584,1.0981666,-4.901206,1.7030797
3864,TSLA,Tesla up on surprise profit  reassurance on capital plans,news,2016-10-27,Reuters,-2.7150407,1.9921696,-0.3618528,-5.253054,6.021206,-3.6430912
3865,TSLA,Ford  GM pitch new strategies  Wall Street snubs them,news,2016-10-27,Reuters,-4.153661,1.5464166,2.958865,5.6332393,-4.2572803,-2.6558883
3866,TSLA,Toyota takes a stake in GetAround,news,2016-10-27,Seeking Alpha,6.554408,-7.033217,-3.7984364,4.2010903,-4.5998063,-3.7191124
3867,TSLA,Comma ai drops self driving device after warning from U S  regulators,news,2016-10-28,Reuters,2.2368145,-2.9702728,-0.4592051,0.08174027,-1.6617533,-1.9869407
3868,TSLA,Tesla s Musk adds solar roofs to his clean energy vision,news,2016-10-29,Reuters,0.4731225,1.1071488,-3.6049984,4.181886,-0.9760909,-7.2227664
3869,TSLA,Warming to lithium ion  Toyota charges up its battery options,news,2016-10-30,Reuters,-2.5580034,4.1341066,-2.170885,4.9857163,-4.949451,-3.0951395
3870,TSLA,Panasonic shares plunge after heavy spending causes weaker outlook,news,2016-11-01,Reuters,-2.2720048,-1.5169284,4.019154,-5.330259,-1.8343668,11.562325
3871,TSLA,Tesla says SolarCity would add  1 billion to 2017 revenue,news,2016-11-01,Reuters,-0.62933797,3.0188012,-4.5169153,-1.0818046,6.0529604,-9.309954
3872,TSLA,Tesla obliged to pay  1 7 billion to Panasonic for gigafactory cells,news,2016-11-02,Reuters,5.147906,-4.7578955,-3.9747722,5.035586,-7.490792,-0.14468366
3873,TSLA,U S  calls on automakers to make cyber security a priority,news,2016-10-24,Reuters,3.1043787,-3.4817402,-2.0786781,3.0485663,-5.402635,0.32977068
3874,TSLA,Clouds gather in rooftop solar s biggest U S  market,news,2016-10-26,Reuters,-1.5305564,-1.9930322,4.135163,3.3297737,-4.7130036,-1.9672822
3875,TSLA,Tesla turns profit  Musk says no new capital needed for Model 3,news,2016-10-26,Reuters,-0.8738125,1.7785895,-3.509523,3.437154,-5.3157144,-1.2712461
3876,TSLA,Top 5 Things to Know in the Market on Thursday,news,2016-10-27,Investing.com,-1.2150766,2.8306274,-3.4228241,4.4270334,-4.553085,-4.293634
3877,TSLA,Top 5 things to watch today ,news,2016-10-27,Investing.com,0.68251437,-1.2756945,-1.9353768,1.3912932,-2.7262447,-1.0057412
3878,TSLA,U S  stock futures flat with earnings and data in focus,news,2016-10-27,Investing.com,2.240889,0.22084808,-5.008235,6.7253394,-6.704635,-4.389617
3879,TSLA,10 things you need to know before the opening bell ,news,2016-10-27,Business Insider,0.53189486,0.20415583,-3.3200958,7.2382607,-7.7250953,-2.7117434
3880,TSLA,Weekly Comic  Elon Musk continues to wow Tesla investors after impressive Q3 earnings,news,2016-10-27,Investing.com,0.8696662,-1.225261,-2.816819,-3.8279488,-4.2285933,10.655392
3881,TSLA,Germany says Tesla should not use  Autopilot  in advertising,news,2016-10-16,Reuters,2.8891063,-4.126357,-0.9520153,5.3757987,-5.622939,-2.3218775
3882,TSLA,Agency that vetted Tesla s Autopilot for Europe concerned about the name,news,2016-10-17,Reuters,3.6389632,-6.2054434,1.0727526,2.1484993,-6.8461943,3.8732128
3883,TSLA,Tesla  Panasonic to collaborate on solar manufacturing,news,2016-10-17,Reuters,5.406484,-4.623312,-4.0998826,4.2904544,-3.379066,-5.0137
3884,TSLA,Tesla says Model 3 deliveries for new bookings in 2018,news,2016-10-18,Reuters,4.7003965,-5.6803,-2.2466514,7.102357,-7.336572,-3.1872475
3885,TSLA,Tesla says self driving hardware to be built into all its cars,news,2016-10-19,Reuters,1.2665689,-1.2085757,-1.3444201,6.4104867,-5.221563,-5.3772287
3886,TSLA,Tesla says it will roll out Uber style ride services program,news,2016-10-20,Reuters,2.9560363,-3.5170677,-1.8988619,7.59686,-6.6406302,-4.735143
3887,TSLA,Berkshire Partners nears deal to acquire Masergy  sources,news,2016-10-23,Reuters,5.23753,-4.2083964,-4.6979847,5.147585,-3.6492598,-5.896504
3888,TSLA,Wall Street dips in slow start to fourth quarter,news,2016-10-03,Reuters,-1.6494014,-2.535996,4.7115326,-3.2086003,-2.4969587,6.6312532
3889,TSLA,Henrik Fisker launches new electric car company,news,2016-10-04,Reuters,5.3959346,-5.9445167,-2.3032517,3.4171371,-2.8117135,-4.4117928
3890,TSLA,Goldman sees U S  auto sales entering slow lane  downgrades sector,news,2016-10-06,Reuters,-2.8218951,-2.676004,7.194009,-1.3029879,-0.5369441,-0.41371202
3891,TSLA,Tesla s Musk says will not have to raise funds in fourth quarter,news,2016-10-09,Reuters,4.503304,-4.834653,-3.2022672,4.5504613,-7.5572896,-0.42034954
3892,TSLA,Tesla to provide plans for combined company before SolarCity merger vote,news,2016-10-12,Reuters,6.738263,-5.879101,-4.6406813,6.9556727,-6.4269404,-4.379331
3893,TSLA,Hyperloop One aims for full scale test with new  50 million financing,news,2016-10-13,Reuters,6.076489,-6.112763,-3.729063,4.8386006,-2.1312702,-8.481069
3894,TSLA,Germany sends Tesla drivers Autopilot warning letter,news,2016-10-14,Reuters,4.1558123,-4.8876104,-1.3765519,1.5485964,-4.6216326,0.8316018
3895,TSLA,Tesla s Musk  No more discounts on new cars,news,2016-09-29,Reuters,1.1475742,-1.9891231,-1.2099631,5.376548,-6.7526937,-2.812876
3896,TSLA,Tesla crashes into bus in Germany  driver says used Autopilot,news,2016-09-29,Reuters,3.6220074,-5.920616,1.0156064,5.432482,-4.2877917,-3.9645617
3897,TSLA,New California law allows test of autonomous shuttle with no driver,news,2016-09-29,Reuters,4.1555495,-4.3852763,-1.9905636,4.4973483,-4.1189847,-4.2708883
3898,TSLA,Child labor taints production of batteries for electric carmakers  Amnesty says,news,2016-09-29,Reuters,2.7959723,-3.57845,-0.43903002,2.6266887,-5.474176,2.6590772
3899,TSLA,Germany s Bosch sues South Korea s Mando in U S  on alleged patent infringements  Mando denies,news,2016-09-30,Reuters,1.7315509,-2.9733286,-0.07057047,1.8469368,-4.36734,4.692913
3900,TSLA,BMW says it plans to offer electric X3 SUV and Mini models,news,2016-09-30,Reuters,1.5125626,-1.819266,-0.7749511,7.4296002,-5.63776,-4.4507976
3901,TSLA,California proposes giving more freedom to test self driving cars,news,2016-09-30,Reuters,2.7955008,-3.963326,-0.6954593,3.2957134,-0.93219584,-6.366643
3902,TSLA,Tesla posts 70 percent rise in quarterly deliveries  backs 2016 target,news,2016-10-02,Reuters,-0.36796457,0.0991833,-2.646546,-5.5563307,9.808781,-7.20445
3903,TSLA,U S  may seek power to pre approve self driving car technology,news,2016-09-19,Reuters,4.5966783,-5.0835586,-1.4363105,1.3674637,-0.71662664,-4.8093343
3904,TSLA,Electrovaya to supply U S  firm with batteries for electric vehicles,news,2016-09-20,Reuters,3.909203,-2.5826652,-5.381787,4.5881443,-5.17042,-3.27105
3905,TSLA,U S  proposes regulators have more say in self driving car design,news,2016-09-20,Reuters,3.6410851,-3.7824612,-1.5603677,4.929198,-6.2441645,-3.5568013
3906,TSLA,Tesla sues Michigan officials over state bar on sales,news,2016-09-22,Reuters,4.436599,-5.6969147,-1.0099399,3.0828502,-6.6601367,2.3056445
3907,TSLA,Tesla and supplier Hoerbiger settle in court over Falcon Wing doors,news,2016-09-26,Reuters,0.6052379,-3.9597251,3.3950603,4.435455,-6.0636635,-1.4147302
3908,TSLA,SolarCity sued by Cogenra Solar and Khosla Ventures,news,2016-09-26,Reuters,0.4712143,-2.415029,1.2161481,5.1042347,-6.5681806,-0.6537948
3909,TSLA,Electric car tipping point may challenge pioneers,news,2016-09-27,Reuters,0.8867318,-1.0194943,-0.7452081,0.7681781,-2.877768,3.1965833
3910,TSLA,SolarCity names Radford Small CFO,news,2016-09-28,Reuters,3.6392617,-3.9566345,-2.312306,5.7462716,-6.324912,-2.6989467
3911,TSLA,Short seller Chanos calls Tesla SolarCity merger  crazy   CNBC conference,news,2016-09-13,Reuters,3.6973102,-6.2797284,0.67112863,7.11378,-5.236228,-4.5553446
3912,TSLA,Uber debuts self driving vehicles in landmark Pittsburgh trial,news,2016-09-14,Reuters,2.4785244,-2.0653503,-2.0733445,5.09349,-1.813483,-5.7993417
3913,TSLA,Mobileye says Tesla was  pushing the envelope in terms of safety ,news,2016-09-14,Reuters,0.3699718,-2.2235758,2.1821265,1.8307719,-2.9857974,-3.5281587
3914,TSLA,Chinese man blames Tesla autopilot function for son s crash,news,2016-09-15,Reuters,3.3762536,-5.024848,0.6070029,2.4510407,-7.729751,6.2276187
3915,TSLA,Adient CEO sees opportunity with interiors of self driving cars  EVs,news,2016-09-15,Reuters,2.0574446,0.04502411,-5.448,-0.73961747,3.8019528,-8.599538
3916,TSLA,Tesla says Mobileye balked after learning carmaker to make own cameras,news,2016-09-15,Reuters,0.422287,-2.4067883,2.545692,7.4110227,-5.7771487,-3.5229685
3917,TSLA,Mobileye says it warned Tesla against enabling  hands free  driving,news,2016-09-16,Reuters,3.3283715,-4.543746,0.42236146,0.99105644,-5.1590734,5.981165
3918,TSLA,Daimler should make e car components to protect jobs  labor boss,news,2016-09-17,Reuters,3.5255306,-4.701745,-0.5283983,-1.5496455,4.403273,-5.337055
3919,TSLA,Tesla says lawsuits  could delay SolarCity acquisition ,news,2016-09-19,Investing.com,2.4331808,-3.9568915,-0.7069942,-0.07033463,-1.5442705,1.6056418
3920,TSLA,Tesla says lawsuits may delay SolarCity deal,news,2016-09-19,Reuters,1.8487898,-3.7958724,2.1908326,-0.045501515,-1.4882096,1.0868154
3921,TSLA,Daimler plans at least six electric car models  source,news,2016-09-03,Reuters,4.259867,-3.8836198,-3.087639,8.165907,-6.903449,-4.245577
3922,TSLA,Satellite owner says SpaceX owes  50 million or free flight,news,2016-09-05,Reuters,2.8873801,-4.543071,1.2873185,5.823849,-7.0669484,-2.3521216
3923,TSLA,Spacecom CEO wants  several safe flights  before using SpaceX again,news,2016-09-06,Reuters,4.4986124,-5.1000075,-0.9855936,5.6497025,-6.6102285,-2.9194577
3924,TSLA,Tesla gets  300 million lease credit line from Deutsche Bank,news,2016-09-07,Reuters,3.1559017,-4.139666,-1.8563545,4.5675073,-6.2764497,-2.6586568
3925,TSLA,Tesla says Netherlands crash vehicle not operating on  Autopilot ,news,2016-09-08,Reuters,5.285574,-6.9808297,-1.8620316,6.298473,-6.6418395,-2.8044777
3926,TSLA,Tesla s Musk says new Autopilot likely would have prevented death,news,2016-09-12,Reuters,-0.21492144,-0.6459776,0.5967939,-0.021590516,-1.7780777,0.31315935
3927,TSLA,U S  futures point to lower open amid rate hike uncertainty,news,2016-09-13,Investing.com,-1.3522371,-0.32695356,0.20135012,-2.4257276,-2.0912042,4.143364
3928,TSLA,GM says Bolt EV to have 238 mile range  more than Tesla Model 3,news,2016-09-13,Reuters,3.4236705,-3.9812272,-2.4570282,4.212441,-4.1291604,-4.9142327
3929,TSLA,Tesla touts speed and driving range with new upgraded battery,news,2016-08-23,Reuters,-0.044875957,0.64911526,-1.140059,-1.1579422,4.900055,-4.143182
3930,TSLA,Tesla s Musk buying over half of SolarCity bond offer   filing,news,2016-08-23,Reuters,3.8115013,-3.7981791,-3.2782369,3.5531814,-3.6475594,-5.3985777
3931,TSLA,U S  stock futures hold steady as markets tread water ahead of Yellen,news,2016-08-24,Investing.com,1.4706645,-1.143198,-1.6434145,-2.5194442,1.1062179,-1.8012139
3932,TSLA,Amazon launches Amazon Vehicles to help car buyers,news,2016-08-25,Reuters,5.4980216,-4.3930125,-4.835352,4.9789996,-1.0560927,-5.6711802
3933,TSLA,Tesla wins U S  antitrust approval to buy SolarCity,news,2016-08-25,Reuters,4.298261,-4.0277004,-3.2297394,-1.6580423,6.1682997,-6.9065027
3934,TSLA,Tesla will release Autopilot update  in weeks   Musk,news,2016-08-31,Reuters,4.2698283,-4.6624646,-1.9429543,6.9744945,-4.348846,-5.2561035
3935,TSLA,Tesla plans to raise funds this year to tackle cash crunch,news,2016-08-31,Reuters,3.3872218,-3.9830444,-1.2483386,3.412546,-4.4194,-3.149377
3936,TSLA,SolarCity advisor Lazard made mistake in deal with Tesla,news,2016-08-31,Reuters,3.4276237,-5.81129,1.5012143,1.3983269,-6.4758596,7.330858
3937,TSLA,Rocket explodes on launch pad in blow to Elon Musk s SpaceX,news,2016-09-01,Reuters,1.1847063,-2.14303,0.5809317,-0.7782383,-2.6921015,1.5969247
3938,TSLA,Taking on Tesla  China s WM Motor sees mass market electric cars,news,2016-08-11,Reuters,2.0369554,0.0892797,-4.4903255,7.042295,-6.0326924,-4.867417
3939,TSLA,California lawmaker to float zero emissions vehicle bill,news,2016-08-12,Reuters,2.497667,-2.6160588,-3.6315262,3.7504377,-4.385697,-3.4879775
3940,TSLA,Tesla removes  self driving  from China website after Beijing crash,news,2016-08-15,Reuters,1.6148422,-2.9046032,0.61594564,2.8108451,-5.1580567,0.020892564
3941,TSLA,Tesla gained investor backing during second quarter,news,2016-08-15,Reuters,1.9305567,-1.8513657,-2.9458582,-4.5324225,7.368483,-6.8650513
3942,TSLA,Tesla cooperating with French authorities investigating car fire,news,2016-08-16,Reuters,0.06880188,-1.4709905,-0.19944152,1.9081186,-5.33873,1.5289274
3943,TSLA,Ford plans self driving car for ride share fleets in 2021,news,2016-08-16,Reuters,3.244861,-3.1724112,-2.4884267,5.421627,-4.86546,-5.1550775
3944,TSLA,Daimler s top electric motors executive moving to Bosch  sources,news,2016-08-17,Reuters,3.20622,-1.7842987,-3.3886535,5.9468455,-8.171827,-2.362377
3945,TSLA,SolarCity slashing costs  including CEO pay,news,2016-08-17,Reuters,1.7927679,-4.5457373,0.96219635,-3.1618602,-0.51426417,3.10782
3946,TSLA,Musk  big investors likely to boost stakes in Tesla,news,2016-08-02,Reuters,5.406648,-4.12148,-5.5797505,-0.6443352,3.75657,-7.548339
3947,TSLA,Under Tesla s wing  SolarCity s future remains uncertain,news,2016-08-02,Reuters,-2.1966496,0.13186932,3.407344,-0.5783869,-5.6444874,8.660372
3948,TSLA,U S  stock futures point lower  Dow on track for 8th straight loss,news,2016-08-03,Investing.com,0.53839934,-0.8777994,-0.7975728,-4.4884696,2.4229293,-0.8423574
3949,TSLA,Tesla posts another loss  but says on track for future deliveries,news,2016-08-03,Reuters,-3.0073922,1.870014,1.4029747,-5.954272,-0.022262849,7.7406907
3950,TSLA,U S  stock futures slightly higher after BoE cuts rates,news,2016-08-04,Investing.com,-1.0759034,-0.51642764,1.5536972,-0.8668527,3.785437,-7.8542185
3951,TSLA,Tesla Motors to repay  411 million in third quarter on convertible debt,news,2016-08-05,Reuters,3.1198232,-5.022092,-0.49895102,5.981008,-5.1916137,-5.4552646
3952,TSLA,SolarCity says Tesla talks delayed closing project financing,news,2016-08-09,Reuters,-2.0011744,-1.1115519,3.4821656,3.8546908,-6.392095,3.059503
3953,TSLA, Self driving  in spotlight again as China sees first Tesla autopilot crash,news,2016-08-10,Reuters,2.6657643,-3.6060073,0.8141345,1.7900976,-1.8515831,-4.153231
3954,TSLA,Mercedes pulls U S  E Class ad touting self driving car,news,2016-07-29,Reuters,1.5527999,-3.997897,1.0355792,4.5333586,-3.8279681,-4.642815
3955,TSLA,Tesla crash does little to sway public opinion on self driving cars,news,2016-07-29,Reuters,1.5032659,-3.3545346,0.38380757,3.1018076,-5.773783,-0.37006104
3956,TSLA,Tesla mulling two theories to explain  Autopilot  crash  source,news,2016-07-29,Reuters,3.5830073,-5.5753756,0.19046716,5.109692,-6.7059875,-1.828324
3957,TSLA,Tesla  SolarCity set to announce merger  sources,news,2016-08-01,Reuters,3.076142,-2.7604415,-2.350165,5.6246057,-3.2492745,-6.4314346
3958,TSLA,Tesla to buy SolarCity for  2 6 bn in shares ,news,2016-08-01,Investing.com,5.190749,-5.154371,-3.857858,2.1391618,-0.5065951,-6.6606574
3959,TSLA,Wall St narrowly mixed in early trade ,news,2016-08-01,Investing.com,2.334792,-5.4074693,0.7621412,6.429244,-6.315402,-3.3162816
3960,TSLA,U S  stocks edge forward as crude slumps 2 ,news,2016-08-01,Investing.com,0.36642528,-3.264853,2.2894878,-1.677308,2.2663147,-3.478763
3961,TSLA,SolarCity accepts Tesla s  2 6 billion offer  both shares fall,news,2016-08-01,Reuters,-0.9949366,1.6217445,-1.772982,5.1657624,-6.027017,-3.5133352
3962,TSLA,Tesla Q2 loss  per share estimated at   0 53 on revenues of  1 5 bn ,news,2016-08-02,Investing.com,3.7876248,-4.758773,-2.0797071,1.4285067,-6.7550397,6.3169565
3963,TSLA,Tesla s data collection may help it deflect Autopilot liability,news,2016-07-20,Reuters,3.64224,-3.482037,-2.0697243,-2.0191085,1.4770066,-2.5519388
3964,TSLA,Top U S  vehicle safety regulator stands by self driving cars,news,2016-07-20,Reuters,0.23017327,-0.7278663,-1.7923542,4.859388,-2.2606006,-7.042682
3965,TSLA,Hyundai to open first standalone store for Genesis luxury brand,news,2016-07-20,Reuters,6.411565,-5.2557406,-4.7278566,6.4379754,-5.7990165,-4.754086
3966,TSLA,Big price tag seen for Musk s Tesla  master plan   shares fall,news,2016-07-21,Reuters,3.032016,-2.405343,-2.3416774,0.71995413,-5.966083,5.6999865
3967,TSLA,Obama administration offers EV charging loan guarantees,news,2016-07-21,Reuters,0.9734953,-0.6553428,-2.9588864,4.263748,-3.5465534,-4.36034
3968,TSLA,Exclusive  Tesla  SolarCity close to merger agreement,news,2016-07-23,Reuters,4.285537,-4.2579308,-2.9136117,4.980521,-2.538061,-7.221156
3969,TSLA,U S  report says Tesla in fatal Autopilot crash was speeding,news,2016-07-26,Reuters,2.4597013,-4.75489,1.7024877,0.103895105,-0.32902667,-3.1543925
3970,TSLA,Mercedes rejects claims about  misleading  self driving car ads,news,2016-07-28,Reuters,1.1453562,-4.0757055,2.628575,0.8466703,-2.219092,1.3618757
3971,TSLA,FCA to offer rewards to hackers who help it find security flaws,news,2016-07-13,Reuters,3.9276586,-4.0040054,-2.1864533,-3.8858774,5.97658,-4.671532
3972,TSLA,Nissan launches auto drive features  stresses difference from hands free driving,news,2016-07-13,Reuters,4.5103784,-4.217347,-2.3243372,-2.3379073,-1.2075728,5.3577843
3973,TSLA,No more Tesla buyback guarantee as company cuts price of Model X,news,2016-07-13,Reuters,0.9163405,-1.4463133,-0.84575117,1.3277087,-3.1949348,-1.3807136
3974,TSLA,Tesla asked to brief U S  Senate panel on fatal Florida crash,news,2016-07-14,Reuters,3.4180565,-4.0257454,0.10061407,4.534158,-7.8055205,0.072841644
3975,TSLA,SpaceX to try again to send docking ring for space taxis to station,news,2016-07-17,Reuters,5.540647,-4.9887395,-3.6167278,7.9920344,-8.294218,-4.0695953
3976,TSLA,SpaceX rocket lifts off on cargo run  then lands at launch site,news,2016-07-18,Reuters,4.866469,-4.33323,-3.6555877,6.0619674,-7.8468156,-2.0114975
3977,TSLA,Tesla acquisition target SolarCity raises  345 million to fund projects,news,2016-07-18,Reuters,4.1833606,-4.2883453,-4.122901,5.8748746,-5.30687,-5.4158306
3978,TSLA,Germany to require  black box  in autonomous cars,news,2016-07-18,Reuters,3.5077834,-4.2633276,-2.2601993,4.3407335,-5.9817104,-1.2647008
3979,TSLA,Tesla Motors changes web address to Tesla com,news,2016-07-19,Reuters,5.6564417,-6.244031,-3.1018891,5.904865,-5.242622,-3.4048395
3980,TSLA,Laptop in wreckage of Tesla Autopilot car  Florida investigators,news,2016-07-07,Reuters,4.015436,-5.878797,0.4732984,6.1782117,-5.944943,-5.0784907
3981,TSLA,Panasonic expects to double sales of electric car batteries in three years,news,2016-07-08,Reuters,-1.2152073,4.2912,-6.7927713,-3.2926795,7.1475325,-6.7511096
3982,TSLA,German ministry denies investigating Tesla over software updates,news,2016-07-08,Reuters,4.217471,-4.8726034,-1.974705,3.8227353,-6.256751,0.96928424
3983,TSLA,German authority would not have approved beta phase Tesla autopilot  newspaper,news,2016-07-10,Reuters,3.3092735,-4.1108465,-2.4547644,4.284824,-5.469401,-2.119442
3984,TSLA,Musk hints at top secret Tesla masterplan  tweet,news,2016-07-10,Reuters,3.7472076,-5.713042,-0.65373427,6.673117,-5.1046157,-4.3092947
3985,TSLA,SEC investigates Tesla for possible securities law breach  WSJ,news,2016-07-11,Reuters,3.8206325,-6.0152836,1.6210849,1.6094836,-3.7818105,1.6424018
3986,TSLA,Chinese automaker plans self driving  electric car by 2020,news,2016-07-12,Reuters,5.1386003,-4.5837665,-3.7984493,5.1695232,-4.755884,-3.4489508
3987,TSLA,Tesla has no plans to disable Autopilot feature  WSJ,news,2016-07-12,Reuters,5.539357,-6.811774,-1.0569832,7.640123,-7.771948,-2.6107955
3988,TSLA,U S  safety agency seeks answers on fatal Tesla Autopilot crash,news,2016-07-12,Reuters,5.165117,-4.6141076,-1.932978,3.8764565,-3.9949193,-3.9252148
3989,TSLA,Fidelity OTC fund boosted SolarCity stake by 20 percent in May,news,2016-06-30,Reuters,5.126994,-5.2660065,-4.2298,1.8695759,-0.21035357,-6.5247016
3990,TSLA,U S  opens investigation in Tesla after fatal crash in Autopilot mode,news,2016-06-30,Reuters,1.8040593,-2.7387788,-0.20472133,4.2698913,-7.1519322,0.4536064
3991,TSLA,Tesla crash raises concerns about autonomous vehicle regulation,news,2016-07-01,Reuters,1.0682781,-2.3215303,-0.13542119,-2.2740655,-3.1081047,5.7481527
3992,TSLA,DVD player found in Tesla car in fatal May crash,news,2016-07-02,Reuters,4.4294305,-4.5725927,-0.6985925,4.1825786,-6.295758,-0.31095603
3993,TSLA,Big solar is leaving rooftop systems in the dust,news,2016-07-05,Reuters,1.6957604,-2.1825552,-0.8926296,3.2580433,-6.913876,1.2526733
3994,TSLA,Tesla told regulators about Autopilot crash nine days after accident,news,2016-07-06,Reuters,1.823259,-4.2033033,2.7100818,3.2505472,-6.377194,-0.6118297
3995,TSLA,Driverless cars need infrared technology to be safe  says auto supplier ZF,news,2016-07-06,Reuters,3.0981243,-4.3955345,-1.1434907,0.26654443,0.73737645,-4.163142
3996,TSLA,U S  regulator probes July 1 crash of Tesla Model X in Pennsylvania,news,2016-07-06,Reuters,5.113451,-6.6684785,-1.3914001,4.460874,-5.424051,-2.0581954
3997,TSLA,Wall Street dips  all eyes on British referendum,news,2016-06-22,Reuters,-2.8329225,2.4360864,-0.76398957,5.3611407,-7.3775673,1.1463207
3998,TSLA,Gundlach says considering selling European equities on  Bremain  vote,news,2016-06-22,Reuters,1.3752786,-4.24291,3.1069214,7.1253066,-7.4968686,-3.0400302
3999,TSLA,Even Tesla s biggest cheerleader can t get behind Elon Musk this time,news,2016-06-23,Business Insider,-0.0008171469,-1.8796022,2.2884154,3.5025754,-6.2021117,-0.21927014
4000,TSLA,SolarCity recuses two more board members from voting on Tesla offer,news,2016-06-25,Reuters,3.8515954,-5.617282,1.0163672,4.635669,-5.0223765,-3.5628943
4001,TSLA,U S  stocks fall sharply erasing 2016 gains  as Brexit concerns fester,news,2016-06-27,Investing.com,-4.073407,-2.4172087,9.123733,-1.1914325,-2.963746,5.0192375
4002,TSLA,Two SolarCity board members will consider Tesla deal,news,2016-06-27,Reuters,5.821315,-6.424636,-2.4802566,8.045502,-7.437206,-4.1858773
4003,TSLA,U S  stocks rebound while waiting for first Fed take on Brexit,news,2016-06-28,Investing.com,-1.5303935,1.580175,-0.8028871,-2.5344663,4.2851014,-4.526039
4004,TSLA,Short sellers ramp up bets against Tesla  SolarCity shares  S3 Partners,news,2016-06-28,Reuters,3.6158524,-4.6155457,-2.0527022,2.156295,-1.9586784,-3.2324383
4005,TSLA,Tesla investor group wants more independent board  cites Musk ties,news,2016-06-28,Reuters,4.7907524,-5.704812,-1.5097005,5.831428,-5.8575883,-4.371243
4006,TSLA,Chinese firm denies agreement with Tesla to build factory,news,2016-06-21,Reuters,5.17925,-7.220421,-1.3754909,4.7656765,-6.711072,-0.90408236
4007,TSLA,Tesla rival Faraday approved to test self driving cars on California roads,news,2016-06-21,Reuters,5.098159,-4.397101,-4.029546,4.0317016,-1.9185039,-4.2157125
4008,TSLA,Moscow explores Hyperloop commuter transportation system,news,2016-06-21,Reuters,3.637918,-4.1261272,-1.8851696,5.7990904,-5.3123174,-5.5007544
4009,TSLA,Tesla offers  2 8 billion for SolarCity in  no brainer  deal for Musk,news,2016-06-21,Reuters,2.8726325,-2.6999917,-1.4575112,4.325581,-3.495599,-5.171832
4010,TSLA,Wall Street points to muted open ahead of Yellen  Brexit vote,news,2016-06-22,Investing.com,3.4020855,-4.479232,0.7565072,6.9111037,-7.2221766,-2.9539945
4011,TSLA,Tesla Motors shares plunge 11  on offer to buy SolarCity ,news,2016-06-22,Investing.com,2.958322,-4.836629,-1.2860817,-1.0092025,-3.653393,6.670355
4012,TSLA,Human flights to Mars still at least 15 years off  ESA head,news,2016-06-22,Reuters,4.9520407,-5.378671,-2.254,3.2485402,-6.415054,0.42496982
4013,TSLA,Chanos  SolarCity deal  corporate governance at its worst ,news,2016-06-22,Reuters,3.8497295,-5.7891436,-0.46477064,0.4088895,-5.952296,6.869176
4014,TSLA,U S  stocks tick down as Vix soars  after Brexit leave camp gains steam,news,2016-06-22,Investing.com,-2.549375,0.16540374,2.1202903,-1.2562474,-2.339692,3.6459804
4015,TSLA,Nissan s Infiniti looks to offer highway self driving on new models,news,2016-06-07,Reuters,3.30609,-1.505801,-5.2439137,6.491261,-4.327679,-5.809497
4016,TSLA,Tesla CEO says may source Samsung battery for energy storage products,news,2016-06-08,Reuters,1.9729993,-2.6964028,-1.449597,6.4626155,-5.8775887,-3.885102
4017,TSLA,Asia shares weaker as investors eye possible central bank policy steps,news,2016-06-08,Investing.com,-2.5760505,-0.7073013,2.945095,-4.709002,-2.0525758,9.134512
4018,TSLA,Tesla Motors introduces two less costly Model S versions,news,2016-06-09,Reuters,5.0248003,-5.27669,-2.50685,3.4222267,-4.026291,-1.228355
4019,TSLA,U S  reviewing suspension complaints in Tesla Model S cars,news,2016-06-09,Reuters,2.0228755,-3.9599948,1.7319683,0.41981366,-3.138429,1.8205727
4020,TSLA,Daimler to unveil long distance electric car in October,news,2016-06-10,Reuters,4.214388,-3.739613,-3.5768566,5.0496297,-6.753856,-1.6316398
4021,TSLA,Tesla to clarify how customers may disclose problems,news,2016-06-10,Reuters,1.6635087,-2.1064796,-0.40704665,3.7186303,-4.588723,-1.9202539
4022,TSLA,Investors  new book prescribes data to thrive as a start up,news,2016-06-14,Reuters,3.8190322,-4.39402,-1.1158049,-5.015738,8.532659,-6.068875
4023,TSLA,Tax breaks could lure another electric car factory to California,news,2016-06-15,Reuters,4.2517357,-3.9323845,-4.3522573,0.33021393,-2.266614,-2.3685277
4024,TSLA,Shanghai emerging frontrunner for Tesla s China production  Bloomberg,news,2016-06-20,Reuters,6.542881,-7.327092,-3.2886703,4.657555,-3.5763748,-6.261751
4025,TSLA,South Korea s Mando in talks to supply parts for Tesla s Model 3  source,news,2016-05-24,Reuters,5.413623,-5.749007,-2.4835057,5.9840093,-7.3126016,-2.207643
4026,TSLA,New research shows consumers uninformed  wary of new vehicle technology,news,2016-05-26,Reuters,4.039893,-4.8754616,-0.89481384,0.21987525,-6.1093774,9.160849
4027,TSLA,Hyundai Motor to launch 200 mile electric vehicle in 2018,news,2016-06-01,Reuters,2.902557,-2.124104,-4.847951,4.4601693,-3.5296504,-4.8446717
4028,TSLA,Investor Gross  historic investment returns  impossible  to repeat,news,2016-06-02,Reuters,-0.58766377,-1.2683461,1.5244585,-2.5503118,-4.345197,10.083824
4029,TSLA,Storage sunrise  Solar battery makers eye take off as prices fall,news,2016-06-02,Reuters,-1.0963771,4.081098,-5.890716,-0.45308354,-3.7461267,5.179966
